fund_code,fund_name,track,index_code,index_name,index_family,index_mainstream,map_rule
018120,万家北证50成份指数发起式A,INDEX,,,映射缺失,,
018128,博时北证50成份指数发起式A,INDEX,,,映射缺失,,
018132,博时中证有色金属矿业主题指数A,INDEX,,,映射缺失,,
018134,富国中证大数据产业ETF发起式联接A,INDEX,,,映射缺失,,
018145,博时上证科创板50成份指数发起式A,INDEX,,,映射缺失,,
018167,国泰有色矿业ETF联接A,INDEX,,,映射缺失,,
018172,华泰柏瑞中证电力全指ETF发起式联接A,INDEX,,,映射缺失,,
018182,万家中证软件服务ETF发起式联接A,INDEX,,,映射缺失,,
018207,申万菱信中证沪港深数字经济主题指数型发起式A,INDEX,,,映射缺失,,
018300,华夏消费电子ETF联接A,INDEX,,,映射缺失,,
018315,易方达中证装备产业ETF联接发起式A,INDEX,,,映射缺失,,
018334,华夏中证智选1000成长创新策略ETF发起式联接A,INDEX,,,映射缺失,,
018344,华夏中证机器人ETF发起式联接A,INDEX,,,映射缺失,,
018379,万家储能电池ETF联接A,INDEX,,,映射缺失,,
018385,招商中证全指软件ETF发起式联接A,INDEX,,,映射缺失,,
018387,华泰柏瑞港股通红利ETF联接基金A,INDEX,,,映射缺失,,
018395,招商中证全指医疗器械ETF发起式联接A,INDEX,,,映射缺失,,
018397,博时中证医疗指数发起式A,INDEX,,,映射缺失,,
018411,易方达芯片ETF联接A,INDEX,,,映射缺失,,
018482,鹏华创业板50ETF联接A,INDEX,sz399673,创业板50,创业板50,0.9,name:创业板50
018489,万家中证工业有色金属主题ETF发起式联接A,INDEX,,,映射缺失,,
018502,东财中证光伏指数发起式A,INDEX,,,映射缺失,,
018557,易方达港股通医药ETF联接A,INDEX,,,映射缺失,,
018564,嘉实中证全指家用电器指数发起式A,INDEX,,,映射缺失,,
018646,易方达中证家电龙头ETF联接发起式A,INDEX,,,映射缺失,,
018721,华夏中证港股通50ETF发起式联接A,INDEX,,,映射缺失,,
018732,华夏中证智选1000价值稳健策略ETF发起式联接A,INDEX,,,映射缺失,,
018734,华夏中证绿色电力ETF发起式联接A,INDEX,,,映射缺失,,
018774,汇添富华证专精特新100指数发起式A,INDEX,,,映射缺失,,
018896,易方达消费电子ETF联接A,INDEX,,,映射缺失,,
018905,国泰交通运输ETF联接A,INDEX,,,映射缺失,,
018920,东方红中证优势成长指数发起A,INDEX,,,映射缺失,,
018926,南方中证电池ETF联接A,INDEX,,,映射缺失,,
019001,华夏中证智选500价值稳健策略ETF发起式联接A,INDEX,,,映射缺失,,
019058,易方达绿色电力ETF联接A,INDEX,,,映射缺失,,
019061,易方达软件ETF联接A,INDEX,,,映射缺失,,
019071,嘉实国证通信ETF发起联接A,INDEX,,,映射缺失,,
019087,工银中证稀有金属主题ETF发起式联接A,INDEX,,,映射缺失,,
019090,博时中证新能源汽车ETF发起式联接A,INDEX,,,映射缺失,,
019141,易方达中证电信主题ETF联接发起式A,INDEX,,,映射缺失,,
019162,汇添富中证800价值ETF发起式联接A,INDEX,,,映射缺失,,
019164,汇添富有色金属ETF联接A,INDEX,,,映射缺失,,
019167,易方达中证物联网主题ETF联接发起式A,INDEX,,,映射缺失,,
019171,天弘沪港深云计算ETF联接A,INDEX,,,映射缺失,,
019236,广发国证通信ETF发起式联接A,INDEX,,,映射缺失,,
019259,国泰富时国企红利ETF联接A,INDEX,,,映射缺失,,
019260,富国恒生红利ETF联接A,INDEX,,,映射缺失,,
019279,嘉实中证大农业ETF发起联接A,INDEX,,,映射缺失,,
019311,南方富时中国国企开放共赢ETF发起联接A,INDEX,,,映射缺失,,
019313,易方达中证港股通互联网ETF发起式联接A,INDEX,,,映射缺失,,
019315,易方达中证新能源ETF联接发起式A,INDEX,,,映射缺失,,
019320,易方达中证500质量成长ETF联接发起式A,INDEX,,,映射缺失,,
019324,易方达中证生物科技主题ETF发起式联接A,INDEX,,,映射缺失,,
019330,华泰柏瑞中证沪港深云计算产业ETF发起式联接A,INDEX,,,映射缺失,,
019365,汇添富中证国新央企股东回报ETF联接A,INDEX,,,映射缺失,,
019385,东财上证科创50指数发起式A,INDEX,sh000688,科创50,科创50,1.0,name:科创50
019404,华夏中证全指运输ETF发起式联接A,INDEX,,,映射缺失,,
019408,易方达中证港股通中国100ETF联接发起式A,INDEX,,,映射缺失,,
019428,广发中证国新央企股东回报ETF发起式联接A,INDEX,,,映射缺失,,
019452,南方中证全指医疗保健设备与服务ETF发起联接A,INDEX,,,映射缺失,,
019493,易方达央企科技50ETF联接A,INDEX,,,映射缺失,,
019503,博时中证软件服务指数发起式A,INDEX,,,映射缺失,,
019508,银华中证国新央企科技引领ETF联接A,INDEX,,,映射缺失,,
019510,华宝中证A500ETF联接A,INDEX,sh000510,中证A500,中证A500,1.0,name:中证A500
019529,南方中证国新央企科技引领ETF联接A,INDEX,,,映射缺失,,
019531,南方中证光伏产业指数发起A,INDEX,,,映射缺失,,
019544,招商中证国新央企股东回报ETF发起式联接A,INDEX,,,映射缺失,,
019589,东财中证化工指数发起式A,INDEX,,,映射缺失,,
019592,嘉实中证国新央企现代能源ETF联接A,INDEX,,,映射缺失,,
019598,平安中证港股医药ETF联接A,INDEX,,,映射缺失,,
019632,国泰半导体设备ETF联接A,INDEX,,,映射缺失,,
019666,易方达中证创新药产业ETF联接发起式A,INDEX,,,映射缺失,,
019702,易方达上证科创板成长ETF联接发起式A,INDEX,,,映射缺失,,
019785,广发上证科创板成长ETF发起式联接A,INDEX,,,映射缺失,,
019827,鹏华国证石油天然气ETF联接A,INDEX,,,映射缺失,,
019831,华夏中证智选300价值稳健策略ETF发起式联接A,INDEX,,,映射缺失,,
019853,博时中证红利低波动100指数发起式A,INDEX,,,映射缺失,,
019855,博时中证新能源ETF发起式联接A,INDEX,,,映射缺失,,
019857,博时上证科创板100ETF联接A,INDEX,,,映射缺失,,
019859,银华上证科创板100ETF联接A,INDEX,,,映射缺失,,
019861,鹏华上证科创100ETF联接A,INDEX,,,映射缺失,,
019866,国泰上证科创板100ETF发起联接A,INDEX,,,映射缺失,,
019868,华夏云计算与大数据ETF联接A,INDEX,,,映射缺失,,
019870,华泰柏瑞中证2000ETF发起式联接A,INDEX,932000.CSI,中证2000,中证2000,0.8,name:中证2000
019874,广发稀有金属ETF联接A,INDEX,,,映射缺失,,
019886,南方国证交通运输行业ETF发起联接A,INDEX,,,映射缺失,,
019891,华夏中证2000ETF发起式联接A,INDEX,932000.CSI,中证2000,中证2000,0.8,name:中证2000
019897,富国中证沪港深创新药产业ETF发起式联接A,INDEX,,,映射缺失,,
019911,华安中证红利低波动指数发起式A,INDEX,,,映射缺失,,
019933,工银国证港股通科技ETF发起式联接A,INDEX,,,映射缺失,,
019975,华夏物联网ETF联接A,INDEX,,,映射缺失,,
019989,华安中证云计算与大数据主题指数发起式A,INDEX,,,映射缺失,,
020011,国泰沪深300指数A,INDEX,sh000300,沪深300,沪深300,1.0,name:沪深300
020014,鹏华国证ESG300ETF联接A,INDEX,,,映射缺失,,
020021,国泰金融ETF联接A,INDEX,,,映射缺失,,
020073,财通中证A500指数A,INDEX,sh000510,中证A500,中证A500,1.0,name:中证A500
020093,泰康医疗健康ETF发起式联接A,INDEX,,,映射缺失,,
020095,富国中证绿色电力ETF发起式联接A,INDEX,,,映射缺失,,
020100,易方达中证A100ETF联接发起式A,INDEX,,,映射缺失,,
020102,易方达中证沪港深300ETF发起式联接A,INDEX,,,映射缺失,,
020104,易方达石油化工ETF联接A,INDEX,,,映射缺失,,
020108,富国信创ETF发起式联接A,INDEX,,,映射缺失,,
020110,富国恒生港股通创新药及医疗保健ETF发起式联接A,INDEX,,,映射缺失,,
020113,易方达中证沪港深500ETF发起式联接A,INDEX,,,映射缺失,,
020115,鹏扬中证国有企业红利ETF联接A,INDEX,,,映射缺失,,
020120,宝盈华证龙头红利50指数发起式A,INDEX,,,映射缺失,,
020156,交银中证红利低波动100指数A,INDEX,,,映射缺失,,
020183,博时中证传媒指数发起式A,INDEX,,,映射缺失,,
020190,农银上证180指数A,INDEX,,,映射缺失,,
020195,汇添富中证红利ETF发起式联接A,INDEX,sh000922,中证红利,中证红利,0.8,name:中证红利
020226,国泰中证全指集成电路ETF发起联接A,INDEX,,,映射缺失,,
020251,中银中证央企红利50指数A,INDEX,,,映射缺失,,
020255,中欧中证机器人指数发起A,INDEX,,,映射缺失,,
020271,万家创业板综合ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
020273,富国中证细分化工产业主题ETF发起式联接A,INDEX,,,映射缺失,,
020278,国泰信创ETF联接A,INDEX,,,映射缺失,,
020289,国泰中证机器人ETF发起联接A,INDEX,,,映射缺失,,
020291,华夏科创100ETF联接A,INDEX,,,映射缺失,,
020293,易方达上证科创板100ETF联接发起式A,INDEX,,,映射缺失,,
020320,华泰柏瑞上证科创板100ETF发起式联接A,INDEX,,,映射缺失,,
020323,博时中证基建工程指数发起式A,INDEX,,,映射缺失,,
020335,华夏中证大数据产业ETF发起式联接A,INDEX,,,映射缺失,,
020356,华夏半导体材料设备ETF联接A,INDEX,,,映射缺失,,
020403,易方达信创ETF联接A,INDEX,,,映射缺失,,
020405,国泰中证油气产业ETF发起联接A,INDEX,,,映射缺失,,
020411,永赢中证沪深港黄金产业股票ETF发起联接A,INDEX,,,映射缺失,,
020422,华夏中证港股通内地金融ETF发起式联接A,INDEX,,,映射缺失,,
020456,平安上证红利低波动指数A,INDEX,,,映射缺失,,
020461,华安中证国有企业红利ETF发起式联接A,INDEX,,,映射缺失,,
020464,招商中证半导体产业ETF发起式联接A,INDEX,,,映射缺失,,
020466,华泰柏瑞中证中央企业红利ETF发起式联接A,INDEX,,,映射缺失,,
020478,中欧中证芯片产业指数发起A,INDEX,,,映射缺失,,
020481,招商中证机器人ETF发起联接A,INDEX,,,映射缺失,,
020484,中欧中证全指软件开发指数发起A,INDEX,,,映射缺失,,
020500,广发中证港股通非银ETF发起式联接A,INDEX,,,映射缺失,,
020513,富国深证50ETF发起式联接A,INDEX,,,映射缺失,,
020517,易方达深证50ETF联接发起式A,INDEX,,,映射缺失,,
020602,易方达中证红利低波动ETF联接发起式A,INDEX,,,映射缺失,,
020607,南方中证机器人ETF发起联接A,INDEX,,,映射缺失,,
020617,中银新华中诚信红利价值指数发起A,INDEX,,,映射缺失,,
020628,汇添富科创芯片ETF联接A,INDEX,,,映射缺失,,
020630,汇添富中证芯片产业ETF发起式联接A,INDEX,,,映射缺失,,
020632,汇添富中证电信主题ETF发起式联接A,INDEX,,,映射缺失,,
020639,广发半导体设备ETF联接A,INDEX,,,映射缺失,,
020650,博时国证粮食产业ETF发起式联接A,INDEX,,,映射缺失,,
020667,富国创业板200ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
020670,易方达科创芯片ETF联接A,INDEX,,,映射缺失,,
020672,招商红利低波动100指数发起式A,INDEX,,,映射缺失,,
020683,南方上证科创板100ETF联接A,INDEX,,,映射缺失,,
020685,南方上证科创板新材料ETF发起联接A,INDEX,,,映射缺失,,
020691,博时中证全指通信设备指数发起式A,INDEX,,,映射缺失,,
020704,南方中证通信服务ETF发起联接A,INDEX,,,映射缺失,,
020714,华安上证科创板50成份ETF发起式联接A,INDEX,,,映射缺失,,
020729,华安中证全指软件开发ETF发起式联接A,INDEX,,,映射缺失,,
020732,易方达创业板200ETF联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
020753,华夏中证智选300成长创新策略ETF发起式联接A,INDEX,,,映射缺失,,
020766,嘉实中证A100ETF发起联接A,INDEX,,,映射缺失,,
020781,平安富时中国国企开放共赢ETF联接A,INDEX,,,映射缺失,,
020828,东财北证50指数发起式A,INDEX,,,映射缺失,,
020837,华夏创业板200ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
020839,南方中证半导体产业指数发起A,INDEX,,,映射缺失,,
020853,大成中证芯片产业指数发起式A,INDEX,,,映射缺失,,
020866,华安恒生港股通中国央企红利ETF发起式联接A,INDEX,,,映射缺失,,
020868,华夏沪深300ESG基准ETF发起式联接A,INDEX,,,映射缺失,,
020870,华夏创业板指数发起式A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
020873,天弘科创板50指数A,INDEX,,,映射缺失,,
020893,景顺长城国证机器人ETF联接A,INDEX,,,映射缺失,,
020899,天弘中证全指通信设备指数发起A,INDEX,,,映射缺失,,
020903,广发工程机械ETF联接A,INDEX,,,映射缺失,,
020972,易方达机器人ETF联接A,INDEX,,,映射缺失,,
020981,华安国证机器人产业指数发起式A,INDEX,,,映射缺失,,
020983,博时国证消费电子主题指数发起式A,INDEX,,,映射缺失,,
021030,汇添富国证港股通创新药ETF发起式联接A,INDEX,,,映射缺失,,
021033,易方达储能电池ETF联接A,INDEX,,,映射缺失,,
021035,博时中证汽车零部件主题指数发起式A,INDEX,,,映射缺失,,
021038,银华沪深300价值ETF发起式联接A,INDEX,,,映射缺失,,
021060,嘉实上证科创板生物医药ETF发起联接A,INDEX,,,映射缺失,,
021072,华夏中证智选500成长创新策略ETF发起式联接A,INDEX,,,映射缺失,,
021074,华夏中证沪深港黄金产业股票ETF发起式联接A,INDEX,,,映射缺失,,
021080,鹏华中证车联网主题ETF发起式联接A,INDEX,,,映射缺失,,
021082,鹏华中证工业互联网主题ETF发起式联接A,INDEX,,,映射缺失,,
021084,鹏华中证光伏产业ETF发起式联接A,INDEX,,,映射缺失,,
021086,鹏华国证粮食产业ETF发起式联接A,INDEX,,,映射缺失,,
021088,鹏华中证港股通医药卫生ETF发起式联接A,INDEX,,,映射缺失,,
021090,鹏华中证云计算与大数据主题ETF发起式联接A,INDEX,,,映射缺失,,
021092,广发中证港股通互联网ETF发起式联接A,INDEX,,,映射缺失,,
021097,南方中证创新药产业ETF发起联接A,INDEX,,,映射缺失,,
021099,博时中证红利ETF发起式联接A,INDEX,sh000922,中证红利,中证红利,0.8,name:中证红利
021101,国泰北证50成份指数发起A,INDEX,,,映射缺失,,
021140,易方达汽车零部件ETF联接A,INDEX,,,映射缺失,,
021142,华夏港股通央企红利ETF联接A,INDEX,,,映射缺失,,
021159,天弘沪港深物联网ETF联接A,INDEX,,,映射缺失,,
021161,天弘北证50成份指数发起A,INDEX,,,映射缺失,,
021172,华安北证50成份指数发起式A,INDEX,,,映射缺失,,
021177,摩根中证A50ETF发起式联接A,INDEX,,,映射缺失,,
021183,平安中证A50ETF联接A,INDEX,,,映射缺失,,
021200,华夏中证装备产业ETF发起式联接A,INDEX,,,映射缺失,,
021206,易方达中证A50ETF联接发起式A,INDEX,,,映射缺失,,
021208,银华中证A50ETF联接A,INDEX,,,映射缺失,,
021210,富国中证A50ETF发起式联接A,INDEX,,,映射缺失,,
021212,大成中证A50ETF联接A,INDEX,,,映射缺失,,
021214,嘉实中证A50ETF联接A,INDEX,,,映射缺失,,
021216,华宝中证A50ETF发起式联接A,INDEX,,,映射缺失,,
021222,华泰柏瑞中证A50ETF发起式联接A,INDEX,,,映射缺失,,
021224,华宝上证科创板芯片ETF发起式联接A,INDEX,,,映射缺失,,
021231,工银中证A50ETF联接A,INDEX,,,映射缺失,,
021233,博时中证A50ETF发起式联接A,INDEX,,,映射缺失,,
021243,富国中证中央企业红利ETF发起式联接A,INDEX,,,映射缺失,,
021245,富国中证A100ETF发起式联接A,INDEX,,,映射缺失,,
021250,华夏中证全指医疗器械ETF发起式联接A,INDEX,,,映射缺失,,
021252,华安中证信息技术应用创新产业指数发起式A,INDEX,,,映射缺失,,
021254,富国沪深300ESG基准ETF发起式联接A,INDEX,,,映射缺失,,
021280,富国国证疫苗与生物科技ETF发起式联接A,INDEX,,,映射缺失,,
021292,鹏华国证疫苗与生物科技ETF发起式联接A,INDEX,,,映射缺失,,
021294,鹏华中证港股通科技ETF发起式联接A,INDEX,,,映射缺失,,
021296,鹏华国证有色金属行业ETF发起式联接A,INDEX,,,映射缺失,,
021298,中欧北证50成份指数发起A,INDEX,,,映射缺失,,
021301,银河中证机器人指数发起式A,INDEX,,,映射缺失,,
021314,博时中证信息技术应用创新产业指数发起式A,INDEX,,,映射缺失,,
021327,富国中证细分机械设备产业主题ETF发起式联接A,INDEX,,,映射缺失,,
021329,富国上证科创板100ETF发起式联接A,INDEX,,,映射缺失,,
021362,易方达黄金股指数发起式A,INDEX,,,映射缺失,,
021365,华夏中证全指可选消费ETF发起式联接A,INDEX,,,映射缺失,,
021367,华夏创业板综合ETF发起式联接A,INDEX,sz399006,创业板指,创业板指,1.0,name:创业板
021375,中欧中证红利低波动100指数发起A,INDEX,,,映射缺失,,
021377,兴业中证港股通互联网ETF联接A,INDEX,,,映射缺失,,
021388,银河中证红利低波动100指数A,INDEX,,,映射缺失,,
021397,广发中证云计算与大数据ETF发起式联接A,INDEX,,,映射缺失,,
021399,广发中证红利ETF发起式联接A,INDEX,sh000922,中证红利,中证红利,0.8,name:中证红利
021415,泰康红利低波ETF联接A,INDEX,,,映射缺失,,
021420,广发国证信创ETF发起式联接A,INDEX,,,映射缺失,,
021457,易方达恒生红利低波ETF联接A,INDEX,,,映射缺失,,
021464,海富通中证港股通科技ETF发起联接A,INDEX,,,映射缺失,,
021469,华安中证全指医疗器械指数发起式A,INDEX,,,映射缺失,,
021471,华夏中证全指信息技术ETF发起式联接A,INDEX,,,映射缺失,,
021474,华安上证科创板新一代信息技术ETF发起式联接A,INDEX,,,映射缺失,,
021480,博时国证龙头家电ETF发起式联接A,INDEX,,,映射缺失,,
021482,华夏中证红利低波动ETF发起式联接A,INDEX,,,映射缺失,,
